event_1,event_2,label,dup_type,char_sim,norm_sim,jaccard,len_1,len_2,tok_1,tok_2,len_diff,tok_diff,same_action,same_domain
premium_service_taxi_confirmation_screen_view,premium_service_taxi_confirmmation_screen_view,1,typo,0.989,0.989,0.7143,45,46,6,6,1,0,1,1
supercashback_drum_alpha_smart_offer_click,personal_manager_change_manager_result_screen_view,0,not_duplicate,0.3261,0.3261,0.0,42,50,6,7,8,1,0,0
cc2_step_2_screen_view,road_map_lpr_screen_open,0,not_duplicate,0.5217,0.5217,0.1111,22,24,5,5,2,0,0,0
currency_payments_ved_industries_screen_view,Currency-Payments-Ved-Industries-Screen-View,1,case,0.75,1.0,0.0,44,44,6,1,0,5,0,0
partners_promotions_search_region_screen_back,partners_promotions_find_region_page_back,1,semantic,0.7907,0.7907,0.5,45,41,6,6,4,0,1,1
accounts_remap_open_new_account_link_click,trade_acquiring_application_error_impression,0,not_duplicate,0.2791,0.2791,0.0,42,44,7,5,2,2,0,0
guarantee_lpr_result_screen_success,session_created,0,not_duplicate,0.28,0.28,0.0,35,15,5,2,20,3,0,0
id_phone_and_password_screen_view,debt_discount_payment_click,0,not_duplicate,0.3333,0.3333,0.0,33,27,6,4,6,2,0,0
change_credit_card_limit_combo_second_step_1_screen_view,change_credit_card_limit_combo_second_step_1_screen_view,1,exact,1.0,1.0,1.0,56,56,10,10,0,0,1,1
currency_payments_ved_apply_document_status_filter_button_click,self_employed_view_sertificate_error,0,not_duplicate,0.303,0.303,0.0,63,36,9,5,27,4,0,0
my_documents_open_document_click,widget_only_widget_impression,0,not_duplicate,0.2295,0.2295,0.0,32,29,5,4,3,1,0,0
pay_ecom_pay_button_screen_view,pay_ecom_pay_action_view_see,1,semantic,0.7119,0.7119,0.4286,31,28,6,6,3,0,0,1
sms_sign_settings_error,opening_an_escrow_account_account_entry_apply,0,not_duplicate,0.2647,0.2647,0.0,23,45,4,7,22,3,0,0
profile_active_session_click,proffile_active_session_click,1,typo,0.9825,0.9825,0.6,28,29,4,4,1,0,1,0
self_employed_new_check_screen_view,subscription_owner_account_select,0,not_duplicate,0.1471,0.1471,0.0,35,33,6,4,2,2,0,0
cashback_statistics_chips_click,cashback_statistics_chips_click,1,exact,1.0,1.0,1.0,31,31,4,4,0,0,1,1
currency_control_ved_contractor_name_in_russian_toggle_click,user_input_comba_card_fin_defence_click,0,not_duplicate,0.2424,0.2424,0.0667,60,39,9,7,21,2,1,0
pay_ecom_bnpl_impression,pay_ecom_bnpl_appear,1,synonym,0.7273,0.7273,0.6,24,20,4,4,4,0,0,1
opening_an_escrow_account_bic_validation_error,opening_an_escrow_account_bic_validation_error,1,exact,1.0,1.0,1.0,46,46,7,7,0,0,1,1
subscription_owner_benefits_click,subscription_owner_benefits_click,1,exact,1.0,1.0,1.0,33,33,4,4,0,0,1,1
ksp_early_repayment_step_two_bb_back,travel_loyalty_redirect_main_button_click,0,not_duplicate,0.3896,0.3896,0.0,36,41,7,6,5,1,0,0
check_in_lpr_add_product_button_click,CHECK_IN_LPR_ADD_PRODUCT_BUTTON_CLICK,1,case,0.1622,1.0,0.0,37,37,7,7,0,0,0,0
branch_operations_back_button_click,list_of_signed_documents_list_view,0,not_duplicate,0.2319,0.2319,0.0,35,34,5,6,1,1,0,0
self_employed_not_enough_rights_screen_view,search_channels_tab_choice_click,0,not_duplicate,0.2933,0.2933,0.0,43,32,7,5,11,2,0,0
trade_acquiring_cabinet_trade_spot_impression,premium_service_aclub_lounges_compensation_screen_view,0,not_duplicate,0.3636,0.3636,0.0,45,54,6,7,9,1,0,0
loan_refinancing_relend_processing_after_bki_button_click,button_refinancing_relend_processing_after_bki_loan_click,1,permutation,0.8947,0.8947,1.0,57,57,8,8,0,0,1,0
abm_acq_sbp_form_manager_emale_error,passport_page_button_different_type_of_code_click,0,not_duplicate,0.3294,0.3294,0.0,36,49,7,8,13,1,0,0
level_owner_benefits_click,level_owner_benefits_click,1,exact,1.0,1.0,1.0,26,26,4,4,0,0,1,1
cashback_banner_open,cashback_promo_open,1,semantic,0.7692,0.7692,0.5,20,19,3,3,1,0,1,1
add_stamp_change_click,info_widget_button_click,0,not_duplicate,0.3913,0.3913,0.1429,22,24,4,4,2,0,1,0
search_claim_search_claim_query_click,cc2_fot_income_send,0,not_duplicate,0.1429,0.1429,0.0,37,19,6,4,18,2,0,0
change_of_ddu_data_bic_and_account_validation_error,cange_of_ddu_data_bic_and_account_validation_error,1,typo,0.9901,0.9901,0.8,51,50,9,9,1,0,1,0
smart_limits_faq_screen_view,smart_limits_faq_screen_view,1,exact,1.0,1.0,1.0,28,28,5,5,0,0,1,1
smart_limits_view_documents_click,smart_documents_view_limits_click,1,permutation,0.6364,0.6364,1.0,33,33,5,5,0,0,1,1
id_consent_otp_renew_click,trade_acquiring_delivery_info_trade_spot_click,0,not_duplicate,0.3611,0.3611,0.1,26,46,5,7,20,2,1,0
onboarding_mmb_onboarding_scenario_save,onboarding_mmb_onboarding_scenario_hide,1,semantic,0.9231,0.9231,0.6,39,39,5,5,0,0,0,1
branch_operations_success_impression,universal_offer_lpr_success_screen_button_click,0,not_duplicate,0.4578,0.4578,0.1,36,47,4,7,11,3,0,0
card_issue_success,card_issue_success,1,exact,1.0,1.0,1.0,18,18,3,3,0,0,1,1
channels_push_settings_settings_click_click,combo_card_credit_limit_payment_method_combo_click,0,not_duplicate,0.3441,0.3441,0.1,43,50,6,8,7,2,1,0
self_employed_view_details_screen_view,self_details_view_employed_screen_view,1,permutation,0.6579,0.6579,1.0,38,38,6,6,0,0,1,1
passport_page_passcode_enter,global_search_search_history_click,0,not_duplicate,0.2258,0.2258,0.0,28,34,4,5,6,1,0,0
premium_service_only_premium_widget_click,premium_service_widget_premium_only_click,1,permutation,0.7561,0.7561,1.0,41,41,6,6,0,0,1,1
customer_products_income_and_tax_load,customer_pproducts_income_and_tax_load,1,typo,0.9867,0.9867,0.7143,37,38,6,6,1,0,1,1
kpn_application_lpr_browser_navigate_button_click,imsi_confirmation_modal_window_open,0,not_duplicate,0.3333,0.3333,0.0,49,35,7,5,14,2,0,0
investbox_auto_replenishment_onboarding_info_screen_view,travel_loyalty_empty_screen_button_click,0,not_duplicate,0.2917,0.2917,0.0833,56,40,7,6,16,1,0,0
prelogin_lpr_send_application_error_error,lpr_prelogin_send_application_error_error,1,permutation,0.9024,0.9024,1.0,41,41,6,6,0,0,1,0
account_closing_button_view,device_manage_statuses_hint_click,0,not_duplicate,0.2667,0.2667,0.0,27,33,4,5,6,1,0,0
open_investbox_signing_click,loan_refinancing_check_relend_conditions_back_button_click,0,not_duplicate,0.3488,0.3488,0.0909,28,58,4,8,30,4,1,0
piggy_bank_create_click,debt_refinancing_final_screen_screen_view,0,not_duplicate,0.3438,0.3438,0.0,23,41,4,6,18,2,0,0
payments_template_template_create_screen_click,payments_create_template_template_screen_click,1,permutation,0.8478,0.8478,1.0,46,46,6,6,0,0,1,1
safeboxes_final_fail,ppf_insurance_account_selection_click,0,not_duplicate,0.2807,0.2807,0.0,20,37,3,5,17,2,0,0
precious_metals_showcase_showcase_coins_order_info_click,communication_center_open_link_click,0,not_duplicate,0.3696,0.3696,0.0909,56,36,8,5,20,3,1,0
tab_bar_history_spotlight_overlay_click,spotlight_bar_history_tab_overlay_click,1,permutation,0.7436,0.7436,1.0,39,39,6,6,0,0,1,0
open_brokerage_account_with_purchase_main_screen_view,open brokerage account with purchase main screen view,1,case,0.8679,1.0,0.0,53,53,8,1,0,7,0,0
main_screen_product_impression,main_page_good_appear,1,semantic,0.4706,0.4706,0.1429,30,21,4,4,9,0,0,1
cc2_bki_screen_view,cc2_bki_screen_open,1,synonym,0.8421,0.8421,0.6,19,19,4,4,0,0,0,1
email_change_prompt_click,global_search_search_widgets_status_impression,0,not_duplicate,0.338,0.338,0.0,25,46,4,6,21,2,0,0
change_tariff_chosen_tariff_view,change_tariff_chosen_tarifg_view,1,typo,0.9688,0.9688,0.8,32,32,5,5,0,0,1,1
loan_refinancing_not_found_inn_button_click,loan_refinancing_not_found_inn_button_tap,1,synonym,0.9048,0.9048,0.75,43,41,7,7,2,0,0,1
passport_page_button_other_way_click,passport_page_other_button_way_click,1,permutation,0.8333,0.8333,1.0,36,36,6,6,0,0,1,1
opening_tax_account_landing_screen_view,opening tax account landing screen view,1,case,0.8718,1.0,0.0,39,39,6,1,0,5,0,0
codeword_change_cancel_application_click,geo_map_promocodes_open,0,not_duplicate,0.1905,0.1905,0.0,40,23,5,4,17,1,0,0
currency_payments_ved_no_access_detail_screen_view,transaction_confirmation_confirm_operation_click,0,not_duplicate,0.2245,0.2245,0.0,50,48,8,5,2,3,0,0
open_account_page_modal_view,open_account_page_modal_view,1,exact,1.0,1.0,1.0,28,28,5,5,0,0,1,1
global_search_search_from_history_click,cc2_step_3_confirm,0,not_duplicate,0.2456,0.2456,0.0,39,18,6,4,21,2,0,0
personal_manager_chat_options_click,restructuring_bil_conditions_click,0,not_duplicate,0.4348,0.4348,0.125,35,34,5,4,1,1,1,0
analytics_page_success_screen_screen_view,analytics_page_done_view_screen_view,1,semantic,0.7792,0.7792,0.6667,41,36,6,6,5,0,1,1
abm_acq_sbp_cabinet_create_qr_click,abm_acq_sbp_cabinet_create_qr_click,1,exact,1.0,1.0,1.0,35,35,7,7,0,0,1,1
notification_center_message_click,notification_center_message_click,1,exact,1.0,1.0,1.0,33,33,4,4,0,0,1,1
debt_section_call_to_bank_impression,unapproved_operations_operation_click,0,not_duplicate,0.3562,0.3562,0.0,36,37,6,4,1,2,0,0
pay_routing_page_notification_pay_screen_view,pay_screen_page_notification_pay_routing_view,1,permutation,0.8,0.8,1.0,45,45,7,7,0,0,1,1
trade_acquiring_delivery_info_copy,trade_acquiring_delivery_info_copy,1,exact,1.0,1.0,1.0,34,34,5,5,0,0,1,1
revenue_notifications_ved_revenue_notification_details_screen_view,osago_confirm_code_enter,0,not_duplicate,0.1333,0.1333,0.0,66,24,8,4,42,4,0,0
investments_account_closure_success,investments_balance_closure_finish,1,semantic,0.6957,0.6957,0.3333,35,34,4,4,1,0,0,1
standard_credit_limit_no_cards_screenview,personal_account_mvno_tariff_change_date_change,0,not_duplicate,0.3409,0.3409,0.0,41,47,6,7,6,1,0,0
transaction_confirmation_confirmation_error_click,transaction-confirmation-confirmation-error-click,1,case,0.9184,1.0,0.0,49,49,5,1,0,4,0,0
trade_acquiring_delivery_delivery_impression,trade_acquiring_delivery_delivery_imprssion,1,typo,0.9885,0.9885,0.6,44,43,5,5,1,0,0,1
keepers_sheet_customize_deposit_click,keepers_sheet_customize_reserve_touch,1,semantic,0.7297,0.7297,0.4286,37,37,5,5,0,0,0,1
credit_sb_abm_opf_null_error,credit_sb_abm_opf_null_error,1,exact,1.0,1.0,1.0,28,28,6,6,0,0,1,1
credit_sb_abm_birth_place_edit,creditSbAbmBirthPlaceEdit,1,case,0.7273,1.0,0.0,30,25,6,1,5,5,0,0
account_offers_main_screen_click,loan_refinancing_technical_work_screen_view,0,not_duplicate,0.4,0.4,0.1,32,43,5,6,11,1,0,0
bil_info_button_click,trade_acquiring_application_success_impression,0,not_duplicate,0.2985,0.2985,0.0,21,46,4,5,25,1,0,0
option_services_subscription_details_view,switcher_click,0,not_duplicate,0.1818,0.1818,0.0,41,14,5,2,27,3,0,0
quick_action_click,main_alert_view,0,not_duplicate,0.303,0.303,0.0,18,15,3,3,3,0,0,0
global_search_search_account_choice_click,search_global_search_account_choice_click,1,permutation,0.8293,0.8293,1.0,41,41,6,6,0,0,1,0
piggy_bank_withdrawal_button_click,whats_new_multistep_open,0,not_duplicate,0.1034,0.1034,0.0,34,24,5,4,10,1,0,0
communication_center_show_information_post_impression,bottom_sheet_advertiser_bottom_sheet_close,0,not_duplicate,0.2947,0.2947,0.0,53,42,6,6,11,0,0,0
individual_salary_antislavery_btn_click,IndividualSalaryAntislaveryBtnClick,1,case,0.8108,1.0,0.0,39,35,5,1,4,4,0,0
phone_bank_transfer_banner_click,phone_bank_transfer_banner_click,1,exact,1.0,1.0,1.0,32,32,5,5,0,0,1,1
cc2_not_ready_screen_view,cc2_not_ready_screen_view,1,exact,1.0,1.0,1.0,25,25,5,5,0,0,1,1
guarantee_lpr_button_send_click,unify_sign_service_operation_sign_click,0,not_duplicate,0.4286,0.4286,0.1111,31,39,5,6,8,1,1,0
osago_change_form_click,osago_change_fields_press,1,semantic,0.625,0.625,0.3333,23,25,4,4,2,0,0,1
aclub_manager_personal_manager_click,aclub_manager_perssonal_manager_click,1,typo,0.9863,0.9863,0.6,36,37,5,5,1,0,1,1
currency_payments_ved_show_contract_info_toggle_click,currency_payments_ved_show_contract_info_toggle_click,1,exact,1.0,1.0,1.0,53,53,8,8,0,0,1,1
x5_auth_pin_send,x5_auth_pni_send,1,typo,0.9375,0.9375,0.6,16,16,4,4,0,0,1,1
chatv3_reset_button_click,account_screen_pageview,0,not_duplicate,0.375,0.375,0.0,25,23,4,3,2,1,0,0
change_of_ddu_data_account_selection_error,change_of_ddu_data_account_seletcion_error,1,typo,0.9762,0.9762,0.75,42,42,7,7,0,0,1,1
customize_widget_dashboard_move_widget_click,trade_acquiring_cabinet_banner_click,0,not_duplicate,0.4,0.4,0.1111,44,36,6,5,8,1,1,0
compliance_error_foreign_transfer_error_click,compliance_fail_foreign_transfer_problem_click,1,semantic,0.8132,0.8132,0.5714,45,46,6,6,1,0,1,1
individual_debit_confirmation_limit_exceed_error,currency_control_ved_create_contract_button_click,0,not_duplicate,0.2887,0.2887,0.0,48,49,6,7,1,1,0,0
scheduled_statement_list_close,scheduled_history_entries_back,1,semantic,0.5667,0.5667,0.1429,30,30,4,4,0,0,0,1
prosalary_retry_button_rejected_click,permissions_notifications_permission_screen_click,0,not_duplicate,0.4186,0.4186,0.1111,37,49,5,5,12,0,1,0
self_employed_view_sharing_screen_view,id_external_idp_error,0,not_duplicate,0.1695,0.1695,0.0,38,21,6,4,17,2,0,0
ui_action_get_available_tariff_submit,ksp_early_repayment_step_two_aa_screen_view,0,not_duplicate,0.15,0.15,0.0,37,43,6,8,6,2,0,0
currency_payments_ved_show_contract_info_toggle_click,currency_payments_ved_show_contract_info_toggle_select,1,synonym,0.9159,0.9159,0.7778,53,54,8,8,1,0,0,1
promocodes_list_faq_screen_view,promocodes_list_faq_screen_display,1,synonym,0.8615,0.8615,0.6667,31,34,5,5,3,0,0,1
premium_service_taxi_confirmation_screen_view,retention_retention_offer_success,0,not_duplicate,0.3846,0.3846,0.0,45,33,6,4,12,2,0,0
onboarding_mmb_onboarding_scenario_try,Onboarding-Mmb-Onboarding-Scenario-Try,1,case,0.7632,1.0,0.0,38,38,5,1,0,4,0,0
level_owner_choose_account_accept_click,LEVEL_OWNER_CHOOSE_ACCOUNT_ACCEPT_CLICK,1,case,0.1282,1.0,0.0,39,39,6,6,0,0,0,0
cashback_banner_impression,cashback_offer_shown,1,semantic,0.6522,0.6522,0.2,26,20,3,3,6,0,0,1
widget_carousel_cashback_privileges_click,widget_carosel_cashback_privileges_click,1,typo,0.9877,0.9877,0.6667,41,40,5,5,1,0,1,1
partners_promotions_search_impression,partners_promotions_search_impression,1,exact,1.0,1.0,1.0,37,37,4,4,0,0,1,1
edit_address_address_apply,aml_details_confirmation_screen_view,0,not_duplicate,0.2581,0.2581,0.0,26,36,4,5,10,1,0,0
support_chat_invalid_attachment_bubble_view,user_input_comba_card_advertising_click,0,not_duplicate,0.3659,0.3659,0.0,43,39,6,6,4,0,0,0
search_claim_search_claim_query_click,history_action_blocking_user_close,0,not_duplicate,0.2254,0.2254,0.0,37,34,6,5,3,1,0,0
X5LOYALTYACTIONCLICK,X5LOYALTYACTIONCLICK,1,exact,1.0,1.0,1.0,20,20,1,1,0,0,1,1
ruble_payment_nonresident_russian_contractor_feild_click,ruble_payment_nonresident_russian_contractor_feild_click,1,exact,1.0,1.0,1.0,56,56,7,7,0,0,1,1
loan_refinancing_advert_checkbox_click,loan_refinancing_advert_checkbox_touch,1,synonym,0.8947,0.8947,0.6667,38,38,5,5,0,0,0,1
id_consent_no_otp_button_click,loan_refinancing_not_found_inn_screen_view,0,not_duplicate,0.3611,0.3611,0.0,30,42,6,7,12,1,0,0
x5_main_button_click,x5_main_button_tap,1,synonym,0.7895,0.7895,0.6,20,18,4,4,2,0,0,1
ksp_early_repayment_step_zero_bb_screen_close,ksp_early_repayment_zero_step_bb_screen_close,1,permutation,0.8889,0.8889,1.0,45,45,8,8,0,0,1,1
profit_header_text_click,profit_header_text_touch,1,synonym,0.8333,0.8333,0.6,24,24,4,4,0,0,0,1
operations_history_show_operations_list_show,alert_remind_button_remind_click,0,not_duplicate,0.2895,0.2895,0.0,44,32,6,5,12,1,0,0
debt_section_call_to_manager_impression,passport_page_phone_registration_customer_request,0,not_duplicate,0.4091,0.4091,0.0,39,49,6,6,10,0,0,0
credit_sb_abm_guarantor_snils_validation_error_error,credit_sb_abm_guarantor_snils_validation_error_declined,1,synonym,0.8972,0.8972,0.875,52,55,8,8,3,0,0,1
self_employed_view_income_screen_view,loan_refinancing_deny_relend_after_final_check_screen_button_click,0,not_duplicate,0.3883,0.3883,0.0714,37,66,6,10,29,4,0,0
osago_insurer_click,debt_discount_payment_schedule_click,0,not_duplicate,0.3636,0.3636,0.1429,19,36,3,5,17,2,1,0
pay_ecom_result_screen_view,pay-ecom-result-screen-view,1,case,0.8519,1.0,0.0,27,27,5,1,0,4,0,0
mb_connect_multibank_btn_profile_tab_s_click,mb_connect_profile_btn_multibank_tab_s_click,1,permutation,0.7273,0.7273,1.0,44,44,8,8,0,0,1,1
paycontrol_deletion_delete_key_confirm,individual_debit_cross_button_click,0,not_duplicate,0.3014,0.3014,0.0,38,35,5,5,3,0,0,0
debt_section_onboarding_click,credit_sb_abm_actual_address_is_diff_click,0,not_duplicate,0.4507,0.4507,0.0909,29,42,4,8,13,4,1,0
level_owner_choose_withdraw_account_impression,level_owner_choose_withdraw_account_displayed,1,synonym,0.8571,0.8571,0.7143,46,45,6,6,1,0,0,1
rubbles_banner_click,analytics_widget_create_new_category_button_click,0,not_duplicate,0.3768,0.3768,0.1111,20,49,3,7,29,4,1,0
bil_select_account_click,bil_select_balance_press,1,semantic,0.5833,0.5833,0.3333,24,24,4,4,0,0,0,1
x5_payments_transfer_button_click,button_payments_transfer_x5_click,1,permutation,0.7576,0.7576,1.0,33,33,5,5,0,0,1,0
id_login_form_error,rate_settings_conf_lpr_save_change_error,0,not_duplicate,0.339,0.339,0.1,19,40,4,7,21,3,1,0
apologetic_gift_details_conditions_button_click,abm_acq_landing_online_button_click,0,not_duplicate,0.5122,0.5122,0.2,47,35,6,6,12,0,1,0
credit_conditions_conditions_button_click,credit_conditions_conditions_button_press,1,synonym,0.878,0.878,0.6,41,41,5,5,0,0,0,1
messages_hint_close,messages_hint_clsoe,1,typo,0.9474,0.9474,0.5,19,19,3,3,0,0,0,1
cashback_category_details_button_impression,rate_settings_conf_lpr_screen_screen_view,0,not_duplicate,0.4048,0.4048,0.0,43,41,5,7,2,2,0,0
currency_control_ved_contract_details_screen_scroll,investment_account_take_ghost_offer_click,0,not_duplicate,0.1522,0.1522,0.0,51,41,7,6,10,1,0,0
pay_routing_page_pay_qr_resolve,PAYROUTINGPAGEPAYQRRESOLVE,1,case,0.0,0.9123,0.0,31,26,6,1,5,5,0,0
safeboxes_first_step_screen_view,stories_pages_redesign_pages_long_tap,0,not_duplicate,0.3768,0.3768,0.0,32,37,5,6,5,1,0,0
trade_acquiring_amultipay_application_application_fail,passcode_manage_verification_click,0,not_duplicate,0.4091,0.4091,0.0,54,34,6,4,20,2,0,0
payments_catalogue_search_result_impression,phone_bank_transfer_banner_impression,0,not_duplicate,0.475,0.475,0.1111,43,37,5,5,6,0,1,0
phone_bank_transfer_banner_impression,level_owner_choose_account_accept_click,0,not_duplicate,0.1579,0.1579,0.0,37,39,5,6,2,1,0,0
mvno_registration_address_screen_view,self_employed_marketplace_questionnaire_landing_screen_view,0,not_duplicate,0.5208,0.5208,0.2,37,59,5,7,22,2,1,0
support_chat_chips_view,help_support_chips_view,1,semantic,0.7826,0.7826,0.6,23,23,4,4,0,0,1,0
x5_showcase_ghost_view,x5_howcase_ghost_view,1,typo,0.9767,0.9767,0.6,22,21,4,4,1,0,1,1
role_model_users_new_exit_click,create_document_screen_open,0,not_duplicate,0.3103,0.3103,0.0,31,27,6,4,4,2,0,0
safeboxes_final_success,my_products_filters_screen_close,0,not_duplicate,0.4,0.4,0.0,23,32,3,5,9,2,0,0
chat_with_bank_message_send,chat_with_bank_message_post,1,synonym,0.8889,0.8889,0.6667,27,27,5,5,0,0,0,1
loan_refinancing_landing_screen_view,loan_refinancing_landing_screen_view,1,exact,1.0,1.0,1.0,36,36,5,5,0,0,1,1
restructuring_bil_final_conditions_click,restructuring_bil_final_conditions_click,1,exact,1.0,1.0,1.0,40,40,5,5,0,0,1,1
bannerblocks_impression,open_investbox_wait_screen_view,0,not_duplicate,0.2222,0.2222,0.0,23,31,2,5,8,3,0,0
currency_payments_ved_notification_toggle_click,subscription_owner_account_select,0,not_duplicate,0.3,0.3,0.0,47,33,6,4,14,2,0,0
universal_offer_lpr_result_screen_error,abm_acq_sbp_cabinet_view_all_impression,0,not_duplicate,0.3077,0.3077,0.0,39,39,6,7,0,1,0,0
ruble_payment_nonresident_russian_bik_feild_click,sbp_b2b_payment_onboarding_view,0,not_duplicate,0.35,0.35,0.0909,49,31,7,5,18,2,0,0
trade_acquiring_cabinet_terminate_deal_game_reject,trade_acquiring_cabinet_temrinate_deal_game_reject,1,typo,0.98,0.98,0.75,50,50,7,7,0,0,1,1
support_chat_chips_view,SupportChatChipsView,1,case,0.7442,1.0,0.0,23,20,4,1,3,3,0,0
change_of_ddu_data_bic_and_account_validation_error,change_of_ddu_data_bic_and_account_validation_fail,1,synonym,0.9109,0.9109,0.8,51,50,9,9,1,0,0,1
id_refusal_to_sign_confirm,cc2_comment_enter,0,not_duplicate,0.2326,0.2326,0.0,26,17,5,3,9,2,0,0
navigation_bar_scanner_click,compliance_error_self_transfer_error_click,0,not_duplicate,0.4286,0.4286,0.125,28,42,4,6,14,2,1,0
marketplace_carousel_card_hide,user_settings_add_photo_success,0,not_duplicate,0.2951,0.2951,0.0,30,31,4,5,1,1,0,0
